"201248938","0.25","0.02","-0.97","-0.06","-0.03","0.01"
"201248995","0.25","0.02","-0.97","0.28","0.01","0.00"
"201249035","0.25","0.01","-0.97","-0.03","-0.01","-0.07"
"201249092","0.26","0.01","-0.97","0.17","0.10","-0.05"
"201249132","0.26","-0.00","-0.96","0.70","0.22","-0.19"
"201249189","0.27","-0.07","-0.96","1.27","-0.07","-0.66"
"201249228","0.27","-0.09","-0.96","0.57","-0.23","-1.14"
"201249286","0.26","-0.09","-0.96","0.60","-0.25","-1.44"
"201249326","0.25","-0.10","-0.96","0.68","-0.34","-1.57"
"201249383","0.24","-0.13","-0.96","1.15","-0.54","-1.54"
"201249424","0.21","-0.16","-0.96","1.26","-1.14","-1.60"
"201249480","0.16","-0.22","-0.96","1.42","-1.60","-1.44"
"201249519","0.10","-0.29","-0.95","2.41","-1.82","-1.12"
"201249577","0.00","-0.37","-0.93","1.18","-2.68","-0.90"
"201249616","-0.11","-0.44","-0.89","1.50","-2.88","-0.49"
"201249674","-0.22","-0.48","-0.85","0.29","-2.53","-0.25"
"201249713","-0.31","-0.49","-0.82","0.57","-2.10","0.38"
"201249771","-0.40","-0.51","-0.76","1.31","-1.52","1.18"
"201249809","-0.48","-0.55","-0.68","2.76","-0.87","1.67"
"201249867","-0.56","-0.59","-0.59","2.17","-0.48","2.18"
"201249907","-0.63","-0.57","-0.53","1.42","-0.27","2.50"
"201249964","-0.70","-0.51","-0.50","0.80","-0.07","2.75"
"201250004","-0.76","-0.42","-0.49","0.30","0.20","2.77"
"201250061","-0.80","-0.34","-0.50","1.74","1.16","2.58"
"201250100","-0.81","-0.28","-0.52","1.91","1.37","2.57"
"201250158","-0.80","-0.22","-0.56","0.80","1.57","2.59"
"201250197","-0.78","-0.13","-0.62","0.24","1.76","2.60"
"201250255","-0.73","-0.04","-0.68","-0.50","1.68","2.49"
"201250294","-0.66","0.03","-0.75","2.05","2.37","2.06"
"201250352","-0.57","0.01","-0.82","1.10","2.57","1.38"
"201250392","-0.47","0.04","-0.88","-0.56","2.38","0.87"
"201250449","-0.36","0.04","-0.93","0.52","2.28","0.45"
"201250499","-0.25","0.04","-0.97","0.05","2.51","0.12"
"201250546","-0.14","0.07","-0.99","-1.38","2.42","-0.20"
"201250586","-0.03","0.13","-0.99","-2.86","2.34","-0.56"
"201250644","0.08","0.30","-0.95","-1.61","2.33","-0.42"
"201250685","0.17","0.32","-0.93","0.80","2.14","-0.89"
"201250742","0.24","0.31","-0.92","-0.60","1.77","-1.42"
"201250779","0.28","0.32","-0.90","0.28","1.41","-1.64"
"201250837","0.31","0.34","-0.89","0.89","1.19","-1.78"
"201250876","0.31","0.32","-0.89","0.50","0.63","-1.93"
"201250933","0.31","0.31","-0.90","1.43","0.34","-1.92"
"201250973","0.29","0.29","-0.91","1.21","0.21","-1.69"
"201251030","0.27","0.25","-0.93","0.91","-0.04","-1.46"
"201251069","0.26","0.19","-0.95","2.04","-0.10","-1.17"
"201251127","0.25","0.18","-0.95","0.21","0.01","-0.86"
"201251167","0.24","0.15","-0.96","0.43","-0.10","-0.61"
"201251224","0.23","0.15","-0.96","0.04","0.09","-0.43"
"201251264","0.23","0.15","-0.96","0.17","-0.02","-0.12"
"201251321","0.23","0.11","-0.97","0.88","0.03","0.01"
"201251418","0.23","0.09","-0.97","1.41","0.17","-0.05"
"201251461","0.25","-0.05","-0.97","2.56","0.26","-0.15"
"201251465","0.25","-0.11","-0.96","0.59","0.10","-0.07"
"201251548","0.26","-0.14","-0.95","0.97","0.27","-0.08"
"201251572","0.27","-0.14","-0.95","-0.60","0.03","-0.07"
"201251613","0.27","-0.12","-0.95","-0.32","0.00","-0.03"
"201251709","0.27","-0.11","-0.96","-0.35","0.03","0.05"
"201251716","0.27","-0.09","-0.96","-0.18","-0.11","-0.05"
"201251755","0.26","-0.09","-0.96","-0.07","-0.11","-0.01"
"201251805","0.26","-0.08","-0.96","-0.11","-0.07","-0.00"
"201251845","0.26","-0.07","-0.96","-0.21","0.00","-0.03"
"201251902","0.26","-0.06","-0.96","-0.22","0.02","-0.02"
"201251942","0.26","-0.06","-0.96","-0.13","0.05","0.06"
"201251999","0.26","-0.06","-0.96","0.08","0.03","0.02"
"201252039","0.26","-0.06","-0.96","-0.16","0.01","-0.03"
"201252100","0.26","-0.06","-0.96","0.02","0.02","0.02"
"201252140","0.26","-0.06","-0.96","-0.05","-0.03","0.02"
"201252193","0.26","-0.05","-0.96","0.04","0.02","-0.02"
"201252232","0.26","-0.05","-0.96","-0.10","-0.00","0.04"
"201252290","0.26","-0.05","-0.96","-0.00","0.03","-0.04"
"201252329","0.26","-0.05","-0.96","-0.10","-0.02","0.03"
"201252387","0.26","-0.05","-0.96","-0.01","0.00","-0.00"
"201252426","0.26","-0.05","-0.96","0.00","-0.01","0.02"
"201252484","0.26","-0.04","-0.96","-0.04","0.02","-0.00"
"201252523","0.26","-0.04","-0.96","-0.04","0.01","0.03"
"201252581","0.26","-0.04","-0.96","-0.04","0.02","-0.04"
"201252620","0.28","-0.06","-0.96","-0.03","-0.01","0.03"
