"203119722","-0.86","-0.01","0.50","-0.00","0.00","-0.01"
"203119761","-0.86","-0.01","0.50","0.02","0.00","0.02"
"203119819","-0.86","-0.01","0.50","0.04","-0.00","0.01"
"203119858","-0.86","-0.00","0.50","-0.03","0.03","0.02"
"203119916","-0.20","0.71","0.67","-0.14","0.03","-0.02"
"203119955","-0.20","0.71","0.67","0.03","0.03","0.04"
"203120013","-0.20","0.82","0.54","0.11","0.02","0.07"
"203120052","-0.20","0.82","0.53","0.05","0.09","0.02"
"203120110","-0.20","0.82","0.53","0.07","0.05","0.00"
"203120149","-0.21","0.83","0.52","0.13","0.40","-0.16"
"203120207","-0.23","0.83","0.51","0.17","0.35","-0.46"
"203120246","-0.26","0.82","0.50","0.07","0.36","-0.70"
"203120304","-0.31","0.81","0.49","0.24","0.33","-0.91"
"203120343","-0.35","0.79","0.50","-0.61","0.23","-1.00"
"203120401","-0.40","0.76","0.52","-0.57","-0.18","-1.58"
"203120440","-0.46","0.72","0.52","0.80","-0.72","-2.23"
"203120497","-0.51","0.69","0.51","1.20","-1.17","-2.55"
"203120537","-0.56","0.66","0.50","1.62","-1.72","-2.65"
"203120594","-0.59","0.63","0.50","1.77","-2.19","-2.20"
"203120634","-0.59","0.61","0.53","1.36","-2.70","-1.75"
"203120692","-0.56","0.61","0.56","1.43","-2.81","-1.03"
"203120732","-0.50","0.64","0.59","1.58","-2.49","-0.10"
"203120788","-0.42","0.69","0.59","1.44","-2.22","0.76"
"203120827","-0.32","0.76","0.56","1.80","-1.60","1.52"
"203120885","-0.22","0.83","0.51","1.65","-1.25","2.24"
"203120924","-0.09","0.89","0.46","1.98","-0.56","2.63"
"203120982","0.04","0.94","0.35","2.53","0.12","2.82"
"203121021","0.16","0.95","0.25","2.18","0.71","2.95"
"203121079","0.30","0.94","0.17","1.32","0.99","3.18"
"203121118","0.43","0.89","0.16","0.81","1.82","3.32"
"203121176","0.56","0.81","0.18","0.60","1.94","3.46"
"203121215","0.65","0.73","0.21","1.17","2.90","3.13"
"203121273","0.71","0.64","0.28","1.57","3.69","2.52"
"203121313","0.72","0.58","0.39","-1.57","3.22","1.69"
"203121369","0.66","0.50","0.56","-0.57","3.56","0.91"
"203121409","0.57","0.47","0.68","-0.20","3.76","-0.33"
"203121466","0.44","0.50","0.75","-0.61","3.03","-0.97"
"203121510","0.29","0.53","0.80","0.92","2.63","-1.89"
"203121636","0.13","0.60","0.79","1.54","1.70","-3.11"
"203121640","-0.03","0.63","0.78","0.54","0.83","-4.21"
"203121660","-0.16","0.65","0.74","0.80","-0.20","-3.80"
"203121700","-0.25","0.66","0.71","1.07","-0.65","-2.90"
"203121813","-0.30","0.65","0.70","0.60","-0.27","-1.62"
"203121817","-0.33","0.65","0.68","0.33","-0.35","-0.85"
"203121854","-0.34","0.66","0.67","0.38","-0.19","-0.41"
"203121893","-0.34","0.67","0.66","0.63","0.04","-0.15"
"203121951","-0.35","0.68","0.64","0.10","0.09","0.02"
"203121990","-0.35","0.69","0.64","0.34","0.12","0.07"
"203122048","-0.35","0.69","0.63","0.11","0.11","0.09"
"203122087","-0.35","0.70","0.63","-0.01","0.04","0.10"
"203122144","-0.35","0.70","0.62","0.11","0.00","0.07"
"203122184","-0.35","0.71","0.62","0.09","0.07","0.09"
"203122241","-0.35","0.70","0.62","-0.00","0.03","-0.01"
"203122281","-0.35","0.71","0.62","-0.02","0.04","0.00"
"203122339","-0.35","0.71","0.61","0.12","0.24","0.09"
"203122379","-0.35","0.71","0.61","0.08","0.07","0.00"
"203122442","-0.35","0.70","0.62","0.03","0.03","0.01"
"203122489","-0.35","0.70","0.62","0.02","-0.09","-0.02"
"203122532","-0.35","0.71","0.62","0.02","-0.06","-0.03"
"203122587","-0.35","0.71","0.62","0.03","-0.03","-0.02"
"203122643","-0.34","0.70","0.62","-0.02","-0.01","-0.00"
"203122700","-0.34","0.71","0.62","-0.01","-0.01","0.01"
"203122726","-0.34","0.71","0.62","-0.01","-0.01","0.02"
"203122769","-0.34","0.71","0.62","0.13","0.06","0.01"
"203122825","-0.34","0.71","0.62","-0.14","0.01","0.02"
"203122863","-0.34","0.71","0.62","0.08","-0.01","0.00"
"203122923","-0.35","0.71","0.62","0.08","0.07","-0.01"
"203122959","-0.35","0.71","0.61","-0.03","-0.04","0.00"
"203123017","-0.34","0.71","0.62","0.07","0.04","-0.00"
"203123056","-0.34","0.71","0.62","0.07","-0.01","0.01"
"203123204","-0.34","0.71","0.62","-0.02","-0.02","-0.02"
"203123216","-0.34","0.71","0.62","-0.02","-0.02","0.00"
"203123222","-0.34","0.71","0.62","0.07","0.01","-0.01"
"203123250","-0.34","0.71","0.62","-0.04","-0.01","0.00"
"203123310","-0.34","0.71","0.62","0.07","0.01","0.01"
"203123347","-0.34","0.71","0.62","-0.01","-0.01","-0.02"
"203123405","-0.34","0.71","0.62","0.01","-0.02","-0.01"
"203123444","-0.22","0.97","0.05","-0.03","-0.01","0.01"
"203123501","-0.22","0.97","0.05","0.06","0.00","-0.02"
"203123541","-0.22","0.97","0.05","-0.08","-0.01","0.00"
"203123598","-0.22","0.97","0.05","0.08","0.00","-0.00"
"203123637","-0.22","0.97","0.05","-0.12","-0.01","0.00"
